id,date,latitude,longitude,priority,ambulance,start_time,TO_INCIDENT_duration,AT_INCIDENT_duration,TO_HOSPITAL_duration,AT_HOSPITAL_duration,TO_BASE_duration,OTHER_duration,hospital_latitude,hospital_longitude
467,2019-02-01 15:08:00.100,32.74463052076783,-117.10328881698702,,3,2019-02-01 15:24:22.100,0 days 00:02:51,0 days 00:05:17,0 days 00:01:25,0 days 00:09:11,0 days 00:03:08,0 days,32.736006,-117.127023
468,2019-02-01 15:11:00.100,32.81266588357648,-117.06040334184334,,1,2019-02-01 15:27:28.100,0 days 00:01:30,0 days 00:07:25,0 days 00:03:32,0 days 00:09:21,0 days 00:01:52,0 days,32.776485,-117.09868
469,2019-02-01 15:14:34.100,32.77086777267631,-117.1272629088028,,0,2019-02-01 15:33:31.100,0 days 00:03:11,0 days 00:07:24,0 days 00:01:27,0 days 00:06:00,0 days 00:02:47,0 days,32.776485,-117.09868
470,2019-02-01 15:19:42.100,32.7244075330044,-117.0833740227192,,4,2019-02-01 15:34:51.100,0 days 00:04:55,0 days 00:09:10,0 days 00:01:57,0 days 00:06:34,0 days 00:06:40,0 days,32.724462,-117.048276
471,2019-02-01 15:23:36.100,32.740378447023566,-117.15223810640596,,2,2019-02-01 15:37:02.100,0 days 00:04:56,0 days 00:09:25,0 days 00:01:40,0 days 00:07:21,0 days 00:03:39,0 days,32.736006,-117.127023
472,2019-02-01 15:27:41.100,32.73276371141667,-117.04692024922562,,3,2019-02-01 15:46:14.100,0 days 00:05:15,0 days 00:09:26,0 days 00:00:40,0 days 00:07:52,0 days 00:05:45,0 days,32.724462,-117.048276
473,2019-02-01 15:31:58.100,32.712403508946245,-117.12648582548464,,1,2019-02-01 15:51:08.100,0 days 00:06:20,0 days 00:09:38,0 days 00:01:47,0 days 00:08:25,0 days 00:05:15,0 days,32.736006,-117.127023
474,2019-02-01 15:38:31.100,32.76728178035329,-117.12527654875116,,0,2019-02-01 15:54:20.100,0 days 00:02:56,0 days 00:08:08,0 days 00:01:27,0 days 00:07:57,0 days 00:02:47,0 days,32.776485,-117.09868
475,2019-02-01 15:42:32.100,32.77866379216522,-117.12281627461785,,2,2019-02-01 16:04:03.100,0 days 00:05:19,0 days 00:07:54,0 days 00:01:12,0 days 00:08:11,0 days 00:04:16,0 days,32.776485,-117.09868
476,2019-02-01 15:48:07.100,32.73783192061816,-117.0652238361757,,4,2019-02-01 16:04:07.100,0 days 00:05:37,0 days 00:07:05,0 days 00:01:34,0 days 00:07:32,0 days 00:06:40,0 days,32.724462,-117.048276
477,2019-02-01 15:52:43.100,32.76435999168266,-117.0972474716578,,3,2019-02-01 16:15:12.100,0 days 00:01:57,0 days 00:08:59,0 days 00:00:51,0 days 00:07:43,0 days 00:01:27,0 days,32.776485,-117.09868
478,2019-02-01 15:57:48.100,32.73828675090773,-117.14527228104144,,0,2019-02-01 16:17:35.100,0 days 00:03:11,0 days 00:06:40,0 days 00:01:02,0 days 00:07:08,0 days 00:02:20,0 days,32.736006,-117.127023
479,2019-02-01 16:03:34.100,32.71461202695556,-117.13848173228288,,1,2019-02-01 16:22:33.100,0 days 00:06:15,0 days 00:08:13,0 days 00:01:42,0 days 00:07:36,0 days 00:05:15,0 days,32.736006,-117.127023
480,2019-02-01 16:10:26.100,32.764614344289164,-117.14272013125093,,2,2019-02-01 16:30:55.100,0 days 00:05:30,0 days 00:09:50,0 days 00:02:15,0 days 00:08:51,0 days 00:03:39,0 days,32.736006,-117.127023
481,2019-02-01 16:14:55.100,32.810443257097674,-117.13246710236344,,4,2019-02-01 16:32:35.100,0 days 00:03:36,0 days 00:06:40,0 days 00:02:57,0 days 00:07:54,0 days 00:03:31,0 days,32.776485,-117.09868
482,2019-02-01 16:19:01.100,32.786083406678905,-117.03932398571408,,3,2019-02-01 16:36:09.100,0 days 00:04:31,0 days 00:08:30,0 days 00:03:37,0 days 00:07:28,0 days 00:01:27,0 days,32.776485,-117.09868
483,2019-02-01 16:25:51.100,32.77219983165689,-117.10770137939754,,0,2019-02-01 16:37:56.100,0 days 00:02:38,0 days 00:08:46,0 days 00:00:57,0 days 00:09:23,0 days 00:02:47,0 days,32.776485,-117.09868
484,2019-02-01 16:30:55.100,32.74401396993061,-117.0612697868628,,1,2019-02-01 16:51:34.100,0 days 00:03:45,0 days 00:06:33,0 days 00:01:28,0 days 00:09:42,0 days 00:05:20,0 days,32.724462,-117.048276
485,2019-02-01 16:35:01.100,32.78089475167434,-117.11439759947656,,4,2019-02-01 16:57:13.100,0 days 00:02:50,0 days 00:05:37,0 days 00:00:55,0 days 00:08:14,0 days 00:03:31,0 days,32.776485,-117.09868
486,2019-02-01 16:39:37.100,32.791937304119784,-117.14706849368676,,2,2019-02-01 17:01:00.100,0 days 00:06:32,0 days 00:07:51,0 days 00:03:08,0 days 00:07:00,0 days 00:04:16,0 days,32.776485,-117.09868
487,2019-02-01 16:43:30.100,32.74816211178425,-117.04751928373956,,3,2019-02-01 17:01:42.100,0 days 00:04:47,0 days 00:08:09,0 days 00:01:52,0 days 00:05:00,0 days 00:05:45,0 days,32.724462,-117.048276
488,2019-02-01 16:49:42.100,32.740878830497344,-117.09090827064422,,0,2019-02-01 17:02:27.100,0 days 00:00:21,0 days 00:05:13,0 days 00:01:52,0 days 00:07:56,0 days 00:02:20,0 days,32.736006,-117.127023
489,2019-02-01 16:53:00.100,32.7632731712166,-117.137772360024,,4,2019-02-01 17:18:20.100,0 days 00:01:07,0 days 00:08:05,0 days 00:01:58,0 days 00:07:29,0 days 00:02:11,0 days,32.736006,-117.127023
490,2019-02-01 16:58:26.100,32.78916824607554,-117.10878691447576,,1,2019-02-01 17:18:22.100,0 days 00:01:51,0 days 00:07:02,0 days 00:00:56,0 days 00:08:00,0 days 00:01:52,0 days,32.776485,-117.09868
491,2019-02-01 17:04:35.100,32.78714298513238,-117.05894559344428,,0,2019-02-01 17:20:09.100,0 days 00:03:50,0 days 00:05:37,0 days 00:02:18,0 days 00:06:26,0 days 00:02:47,0 days,32.776485,-117.09868
492,2019-02-01 17:07:58.100,32.719546840168235,-117.11848939034311,,3,2019-02-01 17:27:15.100,0 days 00:04:24,0 days 00:09:16,0 days 00:01:18,0 days 00:08:43,0 days 00:03:08,0 days,32.736006,-117.127023
493,2019-02-01 17:11:35.100,32.75664626170172,-117.10615892737052,,2,2019-02-01 17:29:47.100,0 days 00:03:19,0 days 00:05:23,0 days 00:01:21,0 days 00:05:19,0 days 00:04:16,0 days,32.776485,-117.09868
494,2019-02-01 17:15:04.100,32.73979977847462,-117.03176940868332,,1,2019-02-01 17:38:03.100,0 days 00:04:32,0 days 00:09:01,0 days 00:01:33,0 days 00:09:16,0 days 00:05:20,0 days,32.724462,-117.048276
495,2019-02-01 17:19:10.100,32.754281707950696,-117.08013759906883,,4,2019-02-01 17:39:10.100,0 days 00:04:31,0 days 00:09:15,0 days 00:01:46,0 days 00:09:44,0 days 00:03:31,0 days,32.776485,-117.09868
496,2019-02-01 17:22:14.100,32.76331874898807,-117.06098216053677,,0,2019-02-01 17:41:07.100,0 days 00:02:27,0 days 00:05:28,0 days 00:02:21,0 days 00:07:37,0 days 00:02:47,0 days,32.776485,-117.09868
497,2019-02-01 17:27:43.100,32.76748567861607,-117.160731272807,,2,2019-02-01 17:49:25.100,0 days 00:06:15,0 days 00:05:25,0 days 00:03:00,0 days 00:06:18,0 days 00:03:39,0 days,32.736006,-117.127023
498,2019-02-01 17:33:52.100,32.713099499486525,-117.12769292301596,,3,2019-02-01 17:54:04.100,0 days 00:04:50,0 days 00:06:33,0 days 00:01:47,0 days 00:09:28,0 days 00:03:08,0 days,32.736006,-117.127023
499,2019-02-01 17:40:42.100,32.81859187423045,-117.02442144607556,,0,2019-02-01 18:01:47.100,0 days 00:06:49,0 days 00:05:23,0 days 00:05:09,0 days 00:07:54,0 days 00:02:47,0 days,32.776485,-117.09868
500,2019-02-01 17:46:55.100,32.793954571627125,-117.14307636574328,,1,2019-02-01 18:07:45.100,0 days 00:03:49,0 days 00:09:41,0 days 00:02:53,0 days 00:09:31,0 days 00:01:52,0 days,32.776485,-117.09868
